mstr_item_id,name_combi,number,name,nickname,ranking,lbs_per_service,commodity_id,name_commodity,category_id,name_category,fa_31_cat_id,name_fa_31_cat,group_generic,dummy_is_fresh,group_fresh,group_food,family_id,name_family
1559,Dried Potatoes Instant Mashed Potatoes,,,Instant Mashed Potatoes,NA,1,254,Dried Potatoes,46,Side Dish,11,GRAINS,Canned & Boxed Food,0,not-fresh,food,13,Pantry
1560,Shelf Stable Milk 1% UHT,,,Milk 1% UHT,NA,2,202,Shelf Stable,12,Milk (Liquid),07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1561,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...) Yogurt",,,Yogurt,NA,1,255,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",7,Dairy,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1562,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...) Cottage Cheese",,,Cottage Cheese,NA,2,255,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",7,Dairy,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1563,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...) Sour Cream",,,Sour Cream,NA,1,255,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",7,Dairy,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1564,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...) Dairy Products (ANY)",,,Dairy Products (ANY),NA,2,255,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",7,Dairy,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1565,Instant/Powdered/Dried Milk Instant/Powdered/Dried Milk (ANY),,,Instant/Powdered/Dried Milk (ANY),NA,1,256,Instant/Powdered/Dried Milk,55,Powdered Milk,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1566,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...) Condensed Milk",,,Condensed Milk,NA,1,255,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",7,Dairy,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1567,Butter Butter,,,Butter,NA,1,257,Butter,13,Milk Products,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1568,Cheese Cheese (ANY),,,Cheese (ANY),NA,1,258,Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1569,Cheese American,,,American,NA,1,258,Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1570,Cheese Cheddar,,,Cheddar,NA,1,258,Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1571,Cheese Shredded (ANY),,,Shredded (ANY),NA,1,258,Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1572,Cheese Block (ANY),,,Block (ANY),NA,1,258,Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1573,Cheese Mozzarella,,,Mozzarella,NA,2,258,Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1574,Cheese Sliced (ANY),,,Sliced (ANY),NA,1,258,Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1575,Cheese Taco Blend,,,Taco Blend,NA,1,258,Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1576,Ice Cream Ice Cream (ANY),,,Ice Cream (ANY),NA,1,259,Ice Cream,56,"Ice Cream, Frozen Desserts, Novelties",08,DESSERTS,Junk Food,0,not-fresh,food,1,Frozen
1577,"Ice Cream Ice Cream, Vanilla",,,"Ice Cream, Vanilla",NA,1,259,Ice Cream,56,"Ice Cream, Frozen Desserts, Novelties",08,DESSERTS,Junk Food,0,not-fresh,food,1,Frozen
1578,"Ice Cream Ice Cream, Chocolate",,,"Ice Cream, Chocolate",NA,1,259,Ice Cream,56,"Ice Cream, Frozen Desserts, Novelties",08,DESSERTS,Junk Food,0,not-fresh,food,1,Frozen
1579,Ice Cream Ice Cream Sandwiches,,,Ice Cream Sandwiches,NA,1,259,Ice Cream,56,"Ice Cream, Frozen Desserts, Novelties",08,DESSERTS,Junk Food,0,not-fresh,food,1,Frozen
1580,Frozen Desserts Frozen Dessert (ANY),,,Frozen Dessert (ANY),NA,1,260,Frozen Desserts,56,"Ice Cream, Frozen Desserts, Novelties",08,DESSERTS,Junk Food,0,not-fresh,food,1,Frozen
1581,Frozen Desserts Frozen Pie,,,Frozen Pie,NA,1,260,Frozen Desserts,56,"Ice Cream, Frozen Desserts, Novelties",08,DESSERTS,Junk Food,0,not-fresh,food,1,Frozen
1582,Frozen Desserts Frozen Cake,,,Frozen Cake,NA,1,260,Frozen Desserts,56,"Ice Cream, Frozen Desserts, Novelties",08,DESSERTS,Junk Food,0,not-fresh,food,1,Frozen
1583,Frozen Desserts Ice Cream Cake,,,Ice Cream Cake,NA,1,260,Frozen Desserts,56,"Ice Cream, Frozen Desserts, Novelties",08,DESSERTS,Junk Food,0,not-fresh,food,1,Frozen
1584,"Novelties (Popsickles, Otter Pops, etc...) Frozen Dessert Novelties (ANY)",,,Frozen Dessert Novelties (ANY),NA,1,261,"Novelties (Popsickles, Otter Pops, etc...)",56,"Ice Cream, Frozen Desserts, Novelties",08,DESSERTS,Junk Food,0,not-fresh,food,1,Frozen
1585,"Novelties (Popsickles, Otter Pops, etc...) Popsickles",,,Popsickles,NA,1,261,"Novelties (Popsickles, Otter Pops, etc...)",56,"Ice Cream, Frozen Desserts, Novelties",08,DESSERTS,Junk Food,0,not-fresh,food,1,Frozen
1586,"Novelties (Popsickles, Otter Pops, etc...) Drumstick",,,Drumstick,NA,1,261,"Novelties (Popsickles, Otter Pops, etc...)",56,"Ice Cream, Frozen Desserts, Novelties",08,DESSERTS,Junk Food,0,not-fresh,food,1,Frozen
1587,"Novelties (Popsickles, Otter Pops, etc...) Klondike/Ice Cream Sandwich",,,Klondike/Ice Cream Sandwich,NA,1,261,"Novelties (Popsickles, Otter Pops, etc...)",56,"Ice Cream, Frozen Desserts, Novelties",08,DESSERTS,Junk Food,0,not-fresh,food,1,Frozen
1588,"Novelties (Popsickles, Otter Pops, etc...) Popsicle",,,Popsicle,NA,1,261,"Novelties (Popsickles, Otter Pops, etc...)",56,"Ice Cream, Frozen Desserts, Novelties",08,DESSERTS,Junk Food,0,not-fresh,food,1,Frozen
1589,"Novelties (Popsickles, Otter Pops, etc...) Ice Cream Bar",,,Ice Cream Bar,NA,1,261,"Novelties (Popsickles, Otter Pops, etc...)",56,"Ice Cream, Frozen Desserts, Novelties",08,DESSERTS,Junk Food,0,not-fresh,food,1,Frozen
1590,"Novelties (Popsickles, Otter Pops, etc...) Italian Ice",,,Italian Ice,NA,1,261,"Novelties (Popsickles, Otter Pops, etc...)",56,"Ice Cream, Frozen Desserts, Novelties",08,DESSERTS,Junk Food,0,not-fresh,food,1,Frozen
1591,Cheese Swiss,,,Swiss,NA,1,258,Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1592,Cheese Feta,,,Feta,NA,1,258,Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1593,Snacks Snacks (ANY),,,Snacks (ANY),NA,4,262,Snacks,57,Snacks,25,SNACKS/COOKIES,Junk Food,0,not-fresh,food,19,Snacks
1594,Cream Cheese Cream Cheese (ANY),,,Cream Cheese (ANY),NA,2,263,Cream Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1595,Cream Cheese Cream Cheese - Flavored,,,Cream Cheese - Flavored,NA,2,263,Cream Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1596,Salad Dressings Salad Dressing (ANY),,,Salad Dressing (ANY),NA,1,264,Salad Dressings,64,Salad Dressings and Toppings,26,SPICE/COND/SAUC,Junk Food,0,not-fresh,food,13,Pantry
1597,Salad Dressings Ranch Dressing,,,Ranch Dressing,NA,1,264,Salad Dressings,64,Salad Dressings and Toppings,26,SPICE/COND/SAUC,Junk Food,0,not-fresh,food,13,Pantry
1598,Salad Dressings Slaw Dressing,,,Slaw Dressing,NA,1,264,Salad Dressings,64,Salad Dressings and Toppings,26,SPICE/COND/SAUC,Junk Food,0,not-fresh,food,13,Pantry
1599,Salad Dressings Balsamic Dressing,,,Balsamic Dressing,NA,1,264,Salad Dressings,64,Salad Dressings and Toppings,26,SPICE/COND/SAUC,Junk Food,0,not-fresh,food,13,Pantry
1600,Salad Dressings Italian Dressing,,,Italian Dressing,NA,1,264,Salad Dressings,64,Salad Dressings and Toppings,26,SPICE/COND/SAUC,Junk Food,0,not-fresh,food,13,Pantry
1601,Salad Dressings Blue Cheese,,,Blue Cheese,NA,1,264,Salad Dressings,64,Salad Dressings and Toppings,26,SPICE/COND/SAUC,Junk Food,0,not-fresh,food,13,Pantry
1602,Salad Toppings Croutons,,,Croutons,NA,1,266,Salad Toppings,64,Salad Dressings and Toppings,26,SPICE/COND/SAUC,Junk Food,0,not-fresh,food,13,Pantry
1603,Salad Toppings Ceasar Croutons,,,Ceasar Croutons,NA,1,266,Salad Toppings,64,Salad Dressings and Toppings,26,SPICE/COND/SAUC,Junk Food,0,not-fresh,food,13,Pantry
1604,Salad Toppings Italian Herb,,,Italian Herb,NA,1,266,Salad Toppings,64,Salad Dressings and Toppings,26,SPICE/COND/SAUC,Junk Food,0,not-fresh,food,13,Pantry
1605,Salad Toppings Garlic and Butter,,,Garlic and Butter,NA,1,266,Salad Toppings,64,Salad Dressings and Toppings,26,SPICE/COND/SAUC,Junk Food,0,not-fresh,food,13,Pantry
1606,Fruit Juice Orange,,,Orange,NA,4,252,Fruit Juice,39,Fruit Juices,03,BEVERAGES,Beverages,0,not-fresh,food,7,Beverages
1607,Vegetable Dips Veggie Dips (ANY),,,Veggie Dips (ANY),NA,1,267,Vegetable Dips,15,Dips,16,MIXED/ASST FOOD,Mixed and Assorted Food,0,not-fresh,food,20,Deli
1608,Vegetable Dips Blue Cheese Dip,,,Blue Cheese Dip,NA,1,267,Vegetable Dips,15,Dips,16,MIXED/ASST FOOD,Mixed and Assorted Food,0,not-fresh,food,20,Deli
1609,Vegetable Dips Ranch Dip,,,Ranch Dip,NA,1,267,Vegetable Dips,15,Dips,16,MIXED/ASST FOOD,Mixed and Assorted Food,0,not-fresh,food,20,Deli
1610,Vegetable Dips Onion Dip,,,Onion Dip,NA,1,267,Vegetable Dips,15,Dips,16,MIXED/ASST FOOD,Mixed and Assorted Food,0,not-fresh,food,20,Deli
1611,"Mixed Fruits, Vegetables, and Grocery Products Mixed Produce (ANY)",,,Mixed Produce (ANY),NA,8,268,"Mixed Fruits, Vegetables, and Grocery Products",6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1612,Cheese Colby,,,Colby,NA,2,258,Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1613,Cheese Colby Jack,,,Colby Jack,NA,2,258,Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1614,Cheese Pepper Jack,,,Pepper Jack,NA,2,258,Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1615,Cheese Parmesean,,,Parmesean,NA,2,258,Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1616,Cheese Blue Cheese,,,Blue Cheese,NA,2,258,Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1617,Cheese Goat Cheese,,,Goat Cheese,NA,1,258,Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1618,Alternative/Nut Milks Alternative/Nut Milks (ANY),,,Alternative/Nut Milks (ANY),NA,1,269,Alternative/Nut Milks,65,Alternative/Nut Milks,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1619,Alternative/Nut Milks Almond Milk,,,Almond Milk,NA,4,269,Alternative/Nut Milks,65,Alternative/Nut Milks,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1620,Alternative/Nut Milks Soy Milk,,,Soy Milk,NA,4,269,Alternative/Nut Milks,65,Alternative/Nut Milks,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1621,Alternative/Nut Milks Rice Milk,,,Rice Milk,NA,1,269,Alternative/Nut Milks,65,Alternative/Nut Milks,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1622,Alternative/Nut Milks Coconut Milk,,,Coconut Milk,NA,4,269,Alternative/Nut Milks,65,Alternative/Nut Milks,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1623,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...) Cream (ANY)",,,Cream (ANY),NA,1,255,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",7,Dairy,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1624,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...) Coffee Creamer (ANY)",,,Coffee Creamer (ANY),NA,2,255,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",7,Dairy,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1625,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...) Coffee Non-Dairy Creamer (ANY)",,,Coffee Non-Dairy Creamer (ANY),NA,2,255,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",7,Dairy,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1626,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...) Coffee Creamer, Flavored",,,"Coffee Creamer, Flavored",NA,2,255,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",7,Dairy,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1627,Cheese String Cheese,,,String Cheese,NA,2,258,Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1628,POTATO Prepared Potatoes (ANY),,,Prepared Potatoes (ANY),NA,10,270,Potatoes,66,Prepared Vegetables,27,VEG-CANNED/FRZN,Canned & Boxed Food,0,not-fresh,food,20,Deli
1629,POTATO Hash Browns,,,Hash Browns,NA,1,270,Potatoes,66,Prepared Vegetables,27,VEG-CANNED/FRZN,Canned & Boxed Food,0,not-fresh,food,20,Deli
1630,POTATO Diced Potatoes,,,Diced Potatoes,NA,1,270,Potatoes,66,Prepared Vegetables,27,VEG-CANNED/FRZN,Canned & Boxed Food,0,not-fresh,food,20,Deli
1631,POTATO Mashed Potatoes,,,Mashed Potatoes,NA,1,270,Potatoes,66,Prepared Vegetables,27,VEG-CANNED/FRZN,Canned & Boxed Food,0,not-fresh,food,20,Deli
1632,Chicken Chicken (ANY),,,Chicken (ANY),NA,1,271,Chicken,53,Poultry,15,MEAT/FISH/POULT,Fresh Food,1,fresh,food,12,Meat and Seafood
1633,Chicken Chicken Thighs,,,Chicken Thighs,NA,1,271,Chicken,53,Poultry,15,MEAT/FISH/POULT,Fresh Food,1,fresh,food,12,Meat and Seafood
1634,Chicken Chicken Breast,,,Chicken Breast,NA,1,271,Chicken,53,Poultry,15,MEAT/FISH/POULT,Fresh Food,1,fresh,food,12,Meat and Seafood
1635,"Chicken Chicken, Whole",,,"Chicken, Whole",NA,1,271,Chicken,53,Poultry,15,MEAT/FISH/POULT,Fresh Food,1,fresh,food,12,Meat and Seafood
1636,"Chicken Chicken, Wings",,,"Chicken, Wings",NA,1,271,Chicken,53,Poultry,15,MEAT/FISH/POULT,Fresh Food,1,fresh,food,12,Meat and Seafood
1637,Margerine Margerine (Any),,,Margerine (Any),NA,2,272,Margerine,48,"Butter, Margerine, Spreads",07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1638,Cheese Queso Cheese (ANY),,,Queso Cheese (ANY),NA,2,258,Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1639,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...) Cottage Cheese (Flavored)",,,Cottage Cheese (Flavored),NA,2,255,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",7,Dairy,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1640,Butter Butter (Flavored),,,Butter (Flavored),NA,1,257,Butter,13,Milk Products,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1641,MILK Buttermilk (ANY),,,Buttermilk (ANY),NA,1,197,MILK,12,Milk (Liquid),07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1642,MILK Chocolate Milk,,,Chocolate Milk,NA,2,197,MILK,12,Milk (Liquid),07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1643,"Shelf Stable Shelf Stable Milk, Chocolate",,,"Shelf Stable Milk, Chocolate",NA,2,202,Shelf Stable,12,Milk (Liquid),07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1644,Alternative/Nut Milks Cashew Milk,,,Cashew Milk,NA,4,269,Alternative/Nut Milks,65,Alternative/Nut Milks,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1645,Vegetable Dips Fruit Dips (ANY),,,Fruit Dips (ANY),NA,2,267,Vegetable Dips,15,Dips,16,MIXED/ASST FOOD,Mixed and Assorted Food,0,not-fresh,food,20,Deli
1646,Lemonade Lemonade (ANY),,,Lemonade (ANY),NA,4,273,Lemonade,40,"Soda, Pop, Soft Drinks",03,BEVERAGES,Beverages,0,not-fresh,food,7,Beverages
1647,Lemonade Lemonade (Flavored),,,Lemonade (Flavored),NA,1,273,Lemonade,40,"Soda, Pop, Soft Drinks",03,BEVERAGES,Beverages,0,not-fresh,food,7,Beverages
1648,Pasta Spaghetti,,,Spaghetti,NA,1,274,NOT DEFINED,74,Not Defined,NA,NA,NA,NA,NA,NA,21,Not Defined
1649,MILK Milk 2%,,,Milk 2%,NA,1,197,MILK,12,Milk (Liquid),07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1650,MILK Milk Whole,,,Milk Whole,NA,1,197,MILK,12,Milk (Liquid),07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1651,MILK Reduced Fat,,,Reduced Fat,NA,1,197,MILK,12,Milk (Liquid),07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1652,MILK Milk 1%,,,Milk 1%,NA,1,197,MILK,12,Milk (Liquid),07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1653,MILK Skim Milk,,,Skim Milk,NA,1,197,MILK,12,Milk (Liquid),07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1654,MILK Vitamin D,,,Vitamin D,NA,1,197,MILK,12,Milk (Liquid),07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1655,Cheese Ricotta,,,Ricotta,NA,1,258,Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1656,Cheese Monterrey Jack,,,Monterrey Jack,NA,1,258,Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1657,Cheese Dip Cheese Dip (ANY),,,Cheese Dip (ANY),NA,1,275,Ricotta Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1658,Cheese Gouda,,,Gouda,NA,1,258,Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1659,Cheese Spicy Cheese,,,Spicy Cheese,NA,1,258,Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1660,Cheese American Block/Velveeta/Pasterized Process,,,American Block/Velveeta/Pasterized Process,NA,1,258,Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1661,Cheese Cheese Curds,,,Cheese Curds,NA,1,258,Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1662,Cheese Italian Cheese Blend,,,Italian Cheese Blend,NA,1,258,Cheese,14,Cheese,07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1663,Caramel Apples Caramel Apples (with Nuts),,,Caramel Apples (with Nuts),NA,1,276,Tuna Helper,77,Meal Helpers,21,PASTA,Canned & Boxed Food,0,not-fresh,food,9,Dry goods pasta / rice
1664,Caramel Apples Caramel Apples (No Nuts),,,Caramel Apples (No Nuts),NA,1,276,Tuna Helper,77,Meal Helpers,21,PASTA,Canned & Boxed Food,0,not-fresh,food,9,Dry goods pasta / rice
1665,Caramel Apples Candy Apples,,,Candy Apples,NA,1,276,Tuna Helper,77,Meal Helpers,21,PASTA,Canned & Boxed Food,0,not-fresh,food,9,Dry goods pasta / rice
1666,SAUERKRAUT SAUERKRAUT,,,SAUERKRAUT,NA,1,280,Diapers,78,Diapers,20,PAPER PRD-PERSO,Non Food,0,non-food,non-food,18,Babies
1667,Chicken Chicken Livers,,,Chicken Livers,NA,1,271,Chicken,53,Poultry,15,MEAT/FISH/POULT,Fresh Food,1,fresh,food,12,Meat and Seafood
1668,Seed Pods Seed Pods (Any),,,Seed Pods (Any),NA,1,282,Fish Sticks,51,Fish,15,MEAT/FISH/POULT,Fresh Food,1,fresh,food,12,Meat and Seafood
1669,Seed Pods Seed Pods (Tomatoes),,,Seed Pods (Tomatoes),NA,1,282,Fish Sticks,51,Fish,15,MEAT/FISH/POULT,Fresh Food,1,fresh,food,12,Meat and Seafood
1670,Seed Pods Seed Pods (Peppers),,,Seed Pods (Peppers),NA,1,282,Fish Sticks,51,Fish,15,MEAT/FISH/POULT,Fresh Food,1,fresh,food,12,Meat and Seafood
1671,Seed Pods Seed Pods (Lettuce),,,Seed Pods (Lettuce),NA,1,282,Fish Sticks,51,Fish,15,MEAT/FISH/POULT,Fresh Food,1,fresh,food,12,Meat and Seafood
1672,Seed Pods Seed Pods (Cucumber),,,Seed Pods (Cucumber),NA,1,282,Fish Sticks,51,Fish,15,MEAT/FISH/POULT,Fresh Food,1,fresh,food,12,Meat and Seafood
1673,Seed Pods Seed Pods (Spinach),,,Seed Pods (Spinach),NA,1,282,Fish Sticks,51,Fish,15,MEAT/FISH/POULT,Fresh Food,1,fresh,food,12,Meat and Seafood
1674,Seed Pods Seed Pods (Kale),,,Seed Pods (Kale),NA,1,282,Fish Sticks,51,Fish,15,MEAT/FISH/POULT,Fresh Food,1,fresh,food,12,Meat and Seafood
1675,Seed Pods Seed Pods (Basil),,,Seed Pods (Basil),NA,1,282,Fish Sticks,51,Fish,15,MEAT/FISH/POULT,Fresh Food,1,fresh,food,12,Meat and Seafood
1676,Seed Pods Seed Pods (Green Beans),,,Seed Pods (Green Beans),NA,1,282,Fish Sticks,51,Fish,15,MEAT/FISH/POULT,Fresh Food,1,fresh,food,12,Meat and Seafood
1677,Seed Pods Seed Pods (Zuccini),,,Seed Pods (Zuccini),NA,1,282,Fish Sticks,51,Fish,15,MEAT/FISH/POULT,Fresh Food,1,fresh,food,12,Meat and Seafood
1678,Seed Pods Seed Pods (Squash),,,Seed Pods (Squash),NA,1,282,Fish Sticks,51,Fish,15,MEAT/FISH/POULT,Fresh Food,1,fresh,food,12,Meat and Seafood
1679,Refrigerated Desserts Refrigerated Desserts (ANY),,,Refrigerated Desserts (ANY),NA,1,284,Sloppy Joe Sauce,81,Sauces,26,SPICE/COND/SAUC,Junk Food,0,not-fresh,food,15,Canned / Jar goods
1744,Donuts Donuts,,,Donuts,NA,1,250,Donuts,45,Bread,04,BREAD PRODUCTS,Fresh Food,1,fresh,food,3,Bakery
1770,RAISINS Golden,,,Golden,NA,1,166,RAISINS,2,Dried Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1773,"Peaches, Canned Peaches, Canned",,,"Peaches, Canned",NA,0,290,"Peaches, Canned",25,Canned Fruit,10,FRUITS-CAN/FRZN,Canned & Boxed Food,0,not-fresh,food,15,Canned / Jar goods
1775,"Minestrone Soup Minestrone Soup, With Sausage",,,"Minestrone Soup, With Sausage",NA,1,292,Minestrone Soup,23,Soups,06,COMPLETE MEALS,Canned & Boxed Food,0,not-fresh,food,15,Canned / Jar goods
1776,Spaghetti Os/Circular Pasta in Tomato Soup Spaghetti Os,,,Spaghetti Os,NA,1,294,Spaghetti Os/Circular Pasta in Tomato Soup,84,Canned Pasta,06,COMPLETE MEALS,Canned & Boxed Food,0,not-fresh,food,15,Canned / Jar goods
1777,Pancake Mix Pancake Mix,,,Pancake Mix,NA,1,295,Pancake Mix,85,Breakfast Mixes,11,GRAINS,Canned & Boxed Food,0,not-fresh,food,14,Breakfast
1778,"Tomatoes, Canned Diced Tomatos",,,Diced Tomatos,NA,1,299,"Tomatoes, Canned",24,Canned Vegetables,27,VEG-CANNED/FRZN,Canned & Boxed Food,0,not-fresh,food,15,Canned / Jar goods
1779,"Shelf Stable 2% Milk, shelf stable",,,"2% Milk, shelf stable",NA,1,202,Shelf Stable,12,Milk (Liquid),07,DAIRY PRODUCTS,Fresh Food,1,fresh,food,16,Dairy and Eggs
1780,"Sloppy Joe Sauce Sloppy Joe Sauce, Canned",,,"Sloppy Joe Sauce, Canned",NA,1,284,Sloppy Joe Sauce,81,Sauces,26,SPICE/COND/SAUC,Junk Food,0,not-fresh,food,15,Canned / Jar goods
1781,"Corn, Canned Corn",,,Corn,NA,1,300,"Corn, Canned",24,Canned Vegetables,27,VEG-CANNED/FRZN,Canned & Boxed Food,0,not-fresh,food,15,Canned / Jar goods
1782,Cereal Corn Chex,,,Corn Chex,NA,1,237,Cereal,36,Cereal,05,CEREAL,Canned & Boxed Food,0,not-fresh,food,14,Breakfast
1783,"Cereal Honey Bunches of Oats Style, Vanilla Almond",,,"Honey Bunches of Oats Style, Vanilla Almond",NA,1,237,Cereal,36,Cereal,05,CEREAL,Canned & Boxed Food,0,not-fresh,food,14,Breakfast
1784,Cereal Oatmeal Squares,,,Oatmeal Squares,NA,1,237,Cereal,36,Cereal,05,CEREAL,Canned & Boxed Food,0,not-fresh,food,14,Breakfast
1785,"Cereal Life, Pumpkin Spice",,,"Life, Pumpkin Spice",NA,1,237,Cereal,36,Cereal,05,CEREAL,Canned & Boxed Food,0,not-fresh,food,14,Breakfast
1786,"Cereal Life, Cinnamon",,,"Life, Cinnamon",NA,1,237,Cereal,36,Cereal,05,CEREAL,Canned & Boxed Food,0,not-fresh,food,14,Breakfast
