"mstr_item_id","lbs_per_service","name_commodity","family_id","name_family","item_id","number.y","case_weight","storage_method","category_grouping","material_cost_code","material_cost_name"
1476,4,"Bread",2,"Other",76182,"RR902",1,"DR","Fresh Food","RE","Reclaimation"
1476,4,"Bread",2,"Other",76200,"EBB901",1,"DR","Fresh Food","LO","Local"
1476,4,"Bread",2,"Other",76781,"SV9100",1,"RF","Fresh Food","LO","Local"
1476,4,"Bread",2,"Other",76834,"SV9190",1,"RF","Fresh Food","LO","Local"
1476,4,"Bread",2,"Other",77024,"CZ93190",1,"RF","Fresh Food","SB","FA Blue"
1476,4,"Bread",2,"Other",77217,"NFS9190",1,"RF","Fresh Food","LO","Local"
1476,4,"Bread",2,"Other",77290,"CAM901",1,"DR","Fresh Food","LO","Local"
1476,4,"Bread",2,"Other",77310,"CP901",1,"DR","Fresh Food","LO","Local"
1476,4,"Bread",2,"Other",77411,"ZT451",1,"RF","Fresh Food","LO","Local"
1476,4,"Bread",2,"Other",77416,"TM901",1,"RF","Fresh Food","LO","Local"
1476,4,"Bread",2,"Other",77445,"MIC9190",1,"RF","Fresh Food","LO","Local"
1476,4,"Bread",2,"Other",77528,"DP9100",1,"RF","Fresh Food","LO","Local"
1476,4,"Bread",2,"Other",77865,"PEL9100",1,"RF","Fresh Food","LO","Local"
1476,4,"Bread",2,"Other",77941,"RAY9100",1,"RF","Fresh Food","LO","Local"
1476,4,"Bread",2,"Other",77982,"JPI9190",1,"RF","Fresh Food","LO","Local"
1476,4,"Bread",2,"Other",78757,"FOO902",1,"DR","Fresh Food","LO","Local"
1476,4,"Bread",2,"Other",78799,"AMZ901",1,"DR","Mixed and Assorted Food","SB","FA Blue"
1476,4,"Bread",2,"Other",79459,"BQ902",1,"DR","Fresh Food","LO","Local"
1476,4,"Bread",2,"Other",79634,"SGM701",1,"FZ","Fresh Food","LO","Local"
1476,4,"Bread",2,"Other",79943,"AK9000",1,"DR","Fresh Food","LO","Local"
1476,4,"Bread",2,"Other",80375,"BNT99000",1,"DR","Fresh Food","FL","Other FB Local"
1476,4,"Bread",2,"Other",80536,"AMB9190",1,"DR","Fresh Food","LO","Local"
1476,4,"Bread",2,"Other",80596,"BIM9999",1,"DR","Fresh Food","SB","FA Blue"
1476,4,"Bread",2,"Other",81249,"FEM9190",1,"RF","Fresh Food","SB","FA Blue"
1476,4,"Bread",2,"Other",81258,"CM8900",1,"FZ","Fresh Food","FL","Other FB Local"
1476,4,"Bread",2,"Other",81367,"CSC9190",1,"RF","Fresh Food","LO","Local"
1476,4,"Bread",2,"Other",81542,"HHF901",1,"RF","Fresh Food","LO","Local"
1476,4,"Bread",2,"Other",81956,"PY9100",1,"RF","Fresh Food","LO","Local"
1476,4,"Bread",2,"Other",83084,"SED9190",1,"DR","Fresh Food","LO","Local"
1476,4,"Bread",2,"Other",83667,"CHS9190",1,"DR","Fresh Food","LO","Local"
1476,4,"Bread",2,"Other",84437,"PF9190",1,"DR","Fresh Food","LO","Local"
1476,4,"Bread",2,"Other",86728,"RND9190",1,"DR","Fresh Food","SB","FA Blue"
1476,4,"Bread",2,"Other",86760,"OPA900",1,"DR","Fresh Food","LO","Local"
1477,12,"Sparkling Water",7,"Beverages",47434,"RR1013",30,"DR","Beverages","RE","Reclaimation"
1477,12,"Sparkling Water",7,"Beverages",55300,"ZZ1070",1,"DR","Beverages","LO","Local"
1477,12,"Sparkling Water",7,"Beverages",74624,"NIA012",1,"DR","Beverages","SB","FA Blue"
1477,12,"Sparkling Water",7,"Beverages",79296,"RR1800",1,"DR","Beverages","RE","Reclaimation"
1477,12,"Sparkling Water",7,"Beverages",83069,"CSM012",1,"DR","Beverages","LO","Local"
1477,12,"Sparkling Water",7,"Beverages",84611,"NIL077",30,"DR","Beverages","FL","Other FB Local"
1480,2,"Half & Half",16,"Dairy and Eggs",76680,"LI401",22,"RF","Fresh Food","FL","Other FB Local"
1480,2,"Half & Half",16,"Dairy and Eggs",78237,"RR0492",9,"DR","Fresh Food","RE","Reclaimation"
1480,2,"Half & Half",16,"Dairy and Eggs",79727,"MWF424",7,"RF","Fresh Food","LO","Local"
1480,2,"Half & Half",16,"Dairy and Eggs",79728,"MWF425",7,"RF","Fresh Food","LO","Local"
1480,2,"Half & Half",16,"Dairy and Eggs",80371,"SIE401",12,"RF","Fresh Food","LO","Local"
1480,2,"Half & Half",16,"Dairy and Eggs",80563,"RR0271",5,"DR","Fresh Food","RE","Reclaimation"
1480,2,"Half & Half",16,"Dairy and Eggs",81608,"RR0552",6,"DR","Fresh Food","RE","Reclaimation"
1480,2,"Half & Half",16,"Dairy and Eggs",81640,"STA027",6,"DR","Fresh Food","LO","Local"
1480,2,"Half & Half",16,"Dairy and Eggs",81815,"STA035",8,"DR","Fresh Food","LO","Local"
1480,2,"Half & Half",16,"Dairy and Eggs",82389,"STA037",5,"DR","Fresh Food","LO","Local"
1480,2,"Half & Half",16,"Dairy and Eggs",83290,"STA048",5,"DR","Fresh Food","LO","Local"
1480,2,"Half & Half",16,"Dairy and Eggs",83299,"STA057",4,"DR","Fresh Food","LO","Local"
1480,2,"Half & Half",16,"Dairy and Eggs",83366,"RR0615",5,"DR","Fresh Food","RE","Reclaimation"
1480,2,"Half & Half",16,"Dairy and Eggs",85319,"RR0687",5,"DR","Fresh Food","RE","Reclaimation"
1480,2,"Half & Half",16,"Dairy and Eggs",85839,"RR0717",4,"DR","Fresh Food","RE","Reclaimation"
1480,2,"Half & Half",16,"Dairy and Eggs",86949,"STA095",4,"DR","Fresh Food","LO","Local"
1480,2,"Half & Half",16,"Dairy and Eggs",87768,"RR0810",9,"DR","Fresh Food","RE","Reclaimation"
1481,1,"Hummus",20,"Deli",95336,"FST23",8,"RF","Fresh Food","LO","Local"
1514,1,"Chicken, Canned",12,"Meat and Seafood",92925,"OPF921",7.5,"DR","Fresh Food","OH","OH-Fd Purch Prg"
1527,1,"Chips",19,"Snacks",85276,"SL044",6,"DR","Fresh Food","LO","Local"
1532,4,"Cold Brew Coffee",7,"Beverages",85308,"OQ505",15,"RF","Beverages","LO","Local"
1532,4,"Cold Brew Coffee",7,"Beverages",85331,"WWF428",28,"RF","Beverages","SY","FA Yellow"
1534,1,"EGGS",16,"Dairy and Eggs",75637,"DRS451",18,"RF","Fresh Food","SB","FA Blue"
1534,1,"EGGS",16,"Dairy and Eggs",79776,"MCH408",25,"RF","Fresh Food","LO","Local"
1534,1,"EGGS",16,"Dairy and Eggs",79779,"MCH410",5,"RF","Fresh Food","LO","Local"
1534,1,"EGGS",16,"Dairy and Eggs",79782,"MCH413",17,"RF","Fresh Food","LO","Local"
1534,1,"EGGS",16,"Dairy and Eggs",79783,"MCH414",13,"RF","Fresh Food","LO","Local"
1534,1,"EGGS",16,"Dairy and Eggs",79785,"MCH416",10,"RF","Fresh Food","LO","Local"
1534,1,"EGGS",16,"Dairy and Eggs",80000,"MCH423",12,"RF","Fresh Food","LO","Local"
1534,1,"EGGS",16,"Dairy and Eggs",81431,"DRS490",16,"RF","Fresh Food","SB","FA Blue"
1534,1,"EGGS",16,"Dairy and Eggs",91491,"UT1013",24,"FZ","Fresh Food","TF","TEFAP USDA"
1534,1,"EGGS",16,"Dairy and Eggs",92733,"UT2047",24,"FZ","Fresh Food","TF","TEFAP USDA"
1536,1,"EGGS",16,"Dairy and Eggs",77419,"MWF412",15,"RF","Fresh Food","LO","Local"
1536,1,"EGGS",16,"Dairy and Eggs",81695,"MWF704",30,"FZ","Fresh Food","LO","Local"
1537,1,"EGGS",16,"Dairy and Eggs",76659,"BR401",33,"RF","Fresh Food","LO","Local"
1537,1,"EGGS",16,"Dairy and Eggs",82430,"MWF431",1,"RF","Fresh Food","LO","Local"
1537,1,"EGGS",16,"Dairy and Eggs",98275,"UT2963",24,"FZ","Fresh Food","TF","TEFAP USDA"
1537,1,"EGGS",16,"Dairy and Eggs",100345,"UT3427",24,"FZ","Fresh Food","TF","TEFAP USDA"
1537,1,"EGGS",16,"Dairy and Eggs",100667,"UT3167",30,"FZ","Fresh Food","TF","TEFAP USDA"
1537,1,"EGGS",16,"Dairy and Eggs",100919,"UT3295",24,"FZ","Fresh Food","TF","TEFAP USDA"
1538,1,"Breakfast Foods",14,"Breakfast",87684,"KT8239",2,"FZ","Fresh Food","SY","FA Yellow"
1541,2,"Cookies",19,"Snacks",3007,"CY065",1,"RF","Junk Food","LO","Local"
1544,8,"Tea",7,"Beverages",85364,"QL486",22,"RF","Beverages","SY","FA Yellow"
1544,8,"Tea",7,"Beverages",86356,"QL488",21,"RF","Beverages","SY","FA Yellow"
1548,4,"Fruit Juice",7,"Beverages",65324,"TX699",32,"RF","Beverages","SY","FA Yellow"
1548,4,"Fruit Juice",7,"Beverages",84309,"CSF1522",34.8,"DR","Beverages","CS","CSFP"
1548,4,"Fruit Juice",7,"Beverages",85593,"TX4518",37,"RF","Beverages","SY","FA Yellow"
1548,4,"Fruit Juice",7,"Beverages",91837,"TX59",8,"RF","Beverages","SY","FA Yellow"
1550,1,"Fruit Juice",7,"Beverages",84527,"CSF1528",34.8,"DR","Beverages","CS","CSFP"
1550,1,"Fruit Juice",7,"Beverages",84528,"CSF1529",34.8,"DR","Beverages","CS","CSFP"
1555,1,"Sports Drinks",7,"Beverages",85325,"RR0690",20,"DR","Beverages","RE","Reclaimation"
1560,2,"Shelf Stable",16,"Dairy and Eggs",73333,"PUR334",28,"DR","Fresh Food","VF","Vendor Fd Purch"
1560,2,"Shelf Stable",16,"Dairy and Eggs",73335,"THG355",28,"DR","Fresh Food","TH","Take Home Gro."
1560,2,"Shelf Stable",16,"Dairy and Eggs",73369,"UT3764",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",73452,"UT1245",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",73473,"CSF1310",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",73555,"FE105",28,"DR","Fresh Food","FE","EFSP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",73565,"PUR368",27,"DR","Fresh Food","VF","Vendor Fd Purch"
1560,2,"Shelf Stable",16,"Dairy and Eggs",73574,"PUR371",26,"DR","Fresh Food","VF","Vendor Fd Purch"
1560,2,"Shelf Stable",16,"Dairy and Eggs",73877,"UT2320",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",73904,"PUR392",23,"DR","Fresh Food","VF","Vendor Fd Purch"
1560,2,"Shelf Stable",16,"Dairy and Eggs",74107,"CSF1317",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",74267,"UT1251",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",74626,"PUR1019",27,"DR","Fresh Food","VF","Vendor Fd Purch"
1560,2,"Shelf Stable",16,"Dairy and Eggs",74708,"UT1266",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",74901,"CSF1326",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",74949,"THG313",23,"DR","Fresh Food","TH","Take Home Gro."
1560,2,"Shelf Stable",16,"Dairy and Eggs",75024,"UT3794",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",75257,"CSF1334",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",75514,"UT0854",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",75554,"THG314",27,"DR","Fresh Food","TH","Take Home Gro."
1560,2,"Shelf Stable",16,"Dairy and Eggs",75624,"UT3806",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",75745,"UT3811",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",75756,"PUR1051",27,"DR","Fresh Food","VF","Vendor Fd Purch"
1560,2,"Shelf Stable",16,"Dairy and Eggs",75761,"THG370",27,"DR","Fresh Food","TH","Take Home Gro."
1560,2,"Shelf Stable",16,"Dairy and Eggs",76095,"UT3827",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",76126,"PUR1071",28,"DR","Fresh Food","VF","Vendor Fd Purch"
1560,2,"Shelf Stable",16,"Dairy and Eggs",76224,"UT3835",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",76228,"CSF1348",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",76588,"UT3847",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",76749,"CSF1356",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",76764,"UT3855",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",76920,"CSF1358",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",77066,"UT3864",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",77270,"UT3874",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",77300,"CSF1366",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",77549,"UT3885",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",77607,"PUR0005",28,"DR","Fresh Food","VF","Vendor Fd Purch"
1560,2,"Shelf Stable",16,"Dairy and Eggs",77689,"CSF1378",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",77702,"UT3890",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",77886,"UT3894",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",78172,"UT1311",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",78177,"CSF1386",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",78354,"PUR1143",24,"DR","Fresh Food","VF","Vendor Fd Purch"
1560,2,"Shelf Stable",16,"Dairy and Eggs",78397,"UT1309",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",78846,"UT1322",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",78958,"CSF1400",25,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",79079,"UT1336",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",79130,"UT1340",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",79283,"UT1354",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",79284,"CSF1409",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",79677,"CSF1422",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",79872,"UT1442",12.9361,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",80126,"UT2355",12.9361,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",80324,"CSF1434",24,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",80340,"BNT3500",1,"DR","Fresh Food","FL","Other FB Local"
1560,2,"Shelf Stable",16,"Dairy and Eggs",80743,"UT2383",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",80839,"PUR1222",27,"DR","Fresh Food","VF","Vendor Fd Purch"
1560,2,"Shelf Stable",16,"Dairy and Eggs",81065,"UT2895",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",81312,"CSF1460",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",81568,"PUR1252",27,"DR","Fresh Food","VF","Vendor Fd Purch"
1560,2,"Shelf Stable",16,"Dairy and Eggs",81665,"CSF1469",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",81736,"UT2915",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",82247,"UT2411",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",82417,"CSF1478",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",82439,"CSF1481",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",82674,"UT1369",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",82822,"CSF1490",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",83095,"PUR0034",27,"DR","Fresh Food","VF","Vendor Fd Purch"
1560,2,"Shelf Stable",16,"Dairy and Eggs",83185,"UT1379",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",83311,"CSF1495",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",83606,"UT1390",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",83702,"CSF1505",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",84517,"CSF1526",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",84581,"PUR0083",27,"DR","Fresh Food","VF","Vendor Fd Purch"
1560,2,"Shelf Stable",16,"Dairy and Eggs",84805,"CSF1533",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",85042,"CSF1544",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",85103,"CSF1545",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",85185,"UT1481",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",85545,"UT1491",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",85602,"UT1495",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",85621,"CSF1559",19.2,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",85746,"CSF1564",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",86074,"UT2122",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",86260,"CSF1572",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",86306,"CSF1575",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",86372,"PUR1319",24,"DR","Fresh Food","VF","Vendor Fd Purch"
1560,2,"Shelf Stable",16,"Dairy and Eggs",86438,"UT2131",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",86965,"UT1544",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",87047,"PUR1334",27,"DR","Fresh Food","VF","Vendor Fd Purch"
1560,2,"Shelf Stable",16,"Dairy and Eggs",87387,"UT1560",25.8,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",88115,"MLK002",13,"DR","Fresh Food","SB","FA Blue"
1560,2,"Shelf Stable",16,"Dairy and Eggs",88419,"CSF1602",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",88968,"PUR1381",28,"DR","Fresh Food","VF","Vendor Fd Purch"
1560,2,"Shelf Stable",16,"Dairy and Eggs",89209,"CSF1608",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",89836,"PUR449",28,"DR","Fresh Food","VF","Vendor Fd Purch"
1560,2,"Shelf Stable",16,"Dairy and Eggs",90194,"CSF606",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",90278,"DG104",7,"DR","Fresh Food","LO","Local"
1560,2,"Shelf Stable",16,"Dairy and Eggs",90359,"CSF609",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",90521,"MLK003",27,"DR","Fresh Food","SB","FA Blue"
1560,2,"Shelf Stable",16,"Dairy and Eggs",91007,"CSF618",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",91209,"CSF629",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",91315,"PUR01",24,"DR","Fresh Food","VF","Vendor Fd Purch"
1560,2,"Shelf Stable",16,"Dairy and Eggs",92356,"CSF1627",31,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",99924,"PUR1475",24,"DR","Fresh Food","VF","Vendor Fd Purch"
1560,2,"Shelf Stable",16,"Dairy and Eggs",99928,"PUR1474",24,"DR","Fresh Food","VF","Vendor Fd Purch"
1560,2,"Shelf Stable",16,"Dairy and Eggs",103348,"PUR1683",24,"DR","Fresh Food","VF","Vendor Fd Purch"
1560,2,"Shelf Stable",16,"Dairy and Eggs",103433,"CSF1918",24,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",103596,"PUR1668",14.2593,"DR","Fresh Food","VF","Vendor Fd Purch"
1560,2,"Shelf Stable",16,"Dairy and Eggs",103786,"UT3946",14.4481,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",104369,"UT3990",14.4481,"DR","Fresh Food","TF","TEFAP USDA"
1560,2,"Shelf Stable",16,"Dairy and Eggs",104639,"CSF1866",25.8,"DR","Fresh Food","CS","CSFP"
1560,2,"Shelf Stable",16,"Dairy and Eggs",104742,"UT4039",14.4481,"DR","Fresh Food","TF","TEFAP USDA"
1561,1,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",86089,"TM4152",11,"RF","Fresh Food","LO","Local"
1562,2,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",74241,"KT5524",8,"RF","Fresh Food","SY","FA Yellow"
1562,2,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",74562,"KT5533",8,"RF","Fresh Food","SY","FA Yellow"
1562,2,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",75029,"KT5544",24,"RF","Fresh Food","SY","FA Yellow"
1562,2,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",75353,"KT5884",3,"RF","Fresh Food","SY","FA Yellow"
1562,2,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",76197,"KT5589",9,"RF","Fresh Food","SY","FA Yellow"
1562,2,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",76466,"KT5256",9,"RF","Fresh Food","SY","FA Yellow"
1562,2,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",76484,"KT5408",27,"DR","Fresh Food","SY","FA Yellow"
1562,2,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",76950,"KT5598",27,"RF","Fresh Food","SY","FA Yellow"
1562,2,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",77189,"KT5600",20,"RF","Fresh Food","SY","FA Yellow"
1562,2,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",77223,"JY419",9,"RF","Fresh Food","LO","Local"
1562,2,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",77402,"KT5203",27,"RF","Fresh Food","SY","FA Yellow"
1562,2,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",77423,"MWF416",8,"RF","Fresh Food","LO","Local"
1562,2,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",77586,"MWF423",9,"RF","Fresh Food","LO","Local"
1562,2,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",78361,"MUN401",1,"RF","Fresh Food","LO","Local"
1562,2,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",79142,"KT5227",4,"RF","Fresh Food","SB","FA Blue"
1562,2,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",80362,"MWF426",7,"RF","Fresh Food","LO","Local"
1562,2,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",82978,"SH403",13,"RF","Fresh Food","FL","Other FB Local"
1562,2,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",84351,"KT5910",13,"RF","Fresh Food","SB","FA Blue"
1562,2,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",85669,"KT5931",5,"RF","Fresh Food","SY","FA Yellow"
1562,2,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",87682,"KT5459",20,"RF","Fresh Food","SY","FA Yellow"
1562,2,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",88555,"KT5353",4,"RF","Fresh Food","SY","FA Yellow"
1562,2,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",88671,"KT5476",19,"RF","Fresh Food","SY","FA Yellow"
1562,2,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",89232,"KT2772",9,"RF","Fresh Food","SY","FA Yellow"
1562,2,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",89358,"KT2566",4,"RF","Fresh Food","SY","FA Yellow"
1562,2,"Dairy Products (Yogurt, Cottage Cheese, Sour Cream, etc...)",16,"Dairy and Eggs",89488,"KT2595",19,"RF","Fresh Food","SB","FA Blue"
